"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",38.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",36.46,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",38.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",36.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",37.12,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",34.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",37.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",34.66,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",37.35,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",34.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",37.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",34.52,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",37.42,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",34.4,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",37.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",34.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",47.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",43.47,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",48.21,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",44.02,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",51.68,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",46.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",43.06,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",39.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",41.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",38.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",44.93,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",40.16,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",45.6,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",39.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HIES - Modular and Integrated Household Survey on Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2022",43.16,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HIES - Modular and Integrated Household Survey on Living Conditions","Mean weekly hours usually worked per employee by sex","Female","2022",35.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HIES - Modular and Integrated Household Survey on Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2018",42.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HIES - Modular and Integrated Household Survey on Living Conditions","Mean weekly hours usually worked per employee by sex","Female","2018",31.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HIES - Living Standards Measurement Survey","Mean weekly hours usually worked per employee by sex","Male","2022",40.69,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HIES - Living Standards Measurement Survey","Mean weekly hours usually worked per employee by sex","Female","2022",40.09,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HIES - Living Standards Measurement Survey","Mean weekly hours usually worked per employee by sex","Male","2019",43.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HIES - Living Standards Measurement Survey","Mean weekly hours usually worked per employee by sex","Female","2019",40.94,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","LFS - Regional Integrated Survey on Employment and the Informal Sector","Mean weekly hours usually worked per employee by sex","Male","2017",46.13,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Togo","LFS - Regional Integrated Survey on Employment and the Informal Sector","Mean weekly hours usually worked per employee by sex","Female","2017",43.99,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Togo","HS - Questionnaire on Indicators of Well-being","Mean weekly hours usually worked per employee by sex","Male","2015",50.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HS - Questionnaire on Indicators of Well-being","Mean weekly hours usually worked per employee by sex","Female","2015",46.01,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Mean weekly hours usually worked per employee by sex","Male","2019",44.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Mean weekly hours usually worked per employee by sex","Female","2019",43.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Mean weekly hours usually worked per employee by sex","Male","2017",44.46,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","HIES - Household Socio-Economic Survey","Mean weekly hours usually worked per employee by sex","Female","2017",43.89,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tajikistan","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",45.64,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Tajikistan","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",37.88,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Timor-Leste","PC - Population Census","Mean weekly hours usually worked per employee by sex","Male","2022",38.61,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","PC - Population Census","Mean weekly hours usually worked per employee by sex","Female","2022",36.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",29.43,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",27.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",38.72,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",37.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",37.82,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",36.92,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tunisia","LFS - National Population and Employment Survey","Mean weekly hours usually worked per employee by sex","Male","2019",45.1,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Mean weekly hours usually worked per employee by sex","Female","2019",42.19,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",45.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",43.5,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",46.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",43.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",46.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",44.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",46.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",43.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",46.54,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",43.54,,,"Repository: ILO-STATISTICS - Micro data processing"
